transaction_id,user_id,merchant_id,amount,payment_method,device_type,is_new_device,previous_failed_txns,txn_count_10min,avg_user_transaction_amount,location_change,merchant_risk_score,account_age_days,hour_of_day,is_weekend,international_transaction,fraud
TXN0000242,USR02045,MER0028,3536.82,Card,iOS,0,0,1,5825.67,0,0.255,894,17,0,0,0
TXN0000243,USR00332,MER0251,2558.95,Wallet,Android,0,4,3,959.78,0,0.1832,577,18,0,0,0
TXN0000244,USR02275,MER0183,2771.25,UPI,iOS,0,1,1,1140.95,0,0.2262,548,11,0,0,0
TXN0000245,USR02201,MER0067,2013.24,Wallet,Android,0,0,2,1544.59,0,0.5012,162,9,0,0,0
TXN0000246,USR00296,MER0344,249.18,UPI,Android,0,0,2,1050.79,0,0.2066,973,8,1,0,0
TXN0000247,USR02652,MER0089,325.82,Card,iOS,1,0,1,817.5,0,0.7503,359,16,0,0,0
TXN0000248,USR01456,MER0171,4628.41,Card,Android,0,3,1,7936.2,0,0.2035,655,7,1,0,0
TXN0000249,USR02755,MER0494,2315.0,NetBanking,Android,0,0,2,2753.94,0,0.9111,612,10,0,0,0
TXN0000250,USR00146,MER0034,1261.04,UPI,iOS,0,0,2,3261.65,0,0.1714,510,18,1,0,0
TXN0000251,USR00629,MER0124,2383.05,Card,Web,0,1,2,2991.35,0,0.02,1229,15,0,0,0
TXN0000252,USR01729,MER0159,9895.25,Card,Android,1,1,1,2914.22,0,0.0761,292,9,0,0,0
TXN0000253,USR00659,MER0255,4465.61,NetBanking,Android,1,0,2,3517.69,0,0.2385,1164,15,0,0,0
TXN0000254,USR01155,MER0123,2927.85,UPI,iOS,0,0,1,2629.29,0,0.3225,934,22,0,0,0
TXN0000255,USR02313,MER0486,801.5,Card,Android,0,2,1,1753.07,0,0.3224,1122,6,0,0,0
TXN0000256,USR00506,MER0003,593.54,UPI,Android,0,0,10,2030.76,0,0.5287,293,6,0,1,1
TXN0000257,USR02372,MER0475,2217.84,Wallet,Web,1,1,2,5645.37,0,0.2957,250,11,1,0,1
TXN0000258,USR00362,MER0268,491.51,Wallet,Android,1,0,1,1731.33,0,0.2334,341,7,0,1,0
TXN0000259,USR00614,MER0020,2493.52,Card,Android,0,1,2,2483.5,0,0.5307,801,6,0,0,0
TXN0000260,USR02057,MER0059,12551.21,Card,Android,0,0,1,10008.35,0,0.3126,494,11,0,0,0
TXN0000261,USR02778,MER0052,790.66,Card,Web,0,2,2,1665.49,0,0.546,474,22,1,0,0
TXN0000262,USR00598,MER0144,2270.13,Card,iOS,0,1,1,2145.42,0,0.5652,869,9,0,0,0
TXN0000263,USR01050,MER0167,7220.73,UPI,iOS,0,0,2,2636.05,0,0.2847,1160,16,0,0,0
TXN0000264,USR03238,MER0321,16961.61,Wallet,iOS,0,7,1,4355.37,0,0.0777,487,17,1,0,0
TXN0000265,USR03464,MER0156,9089.87,Card,Android,0,4,3,5487.46,0,0.1733,1753,13,0,0,0
TXN0000266,USR02034,MER0363,4523.15,UPI,Android,0,0,1,5392.96,0,0.1168,1609,19,0,1,0
TXN0000267,USR01565,MER0147,4752.88,Card,Android,0,1,1,2936.79,0,0.1771,347,20,1,0,0
TXN0000268,USR01215,MER0132,2545.37,UPI,Android,0,0,8,1011.03,0,0.1976,412,14,1,0,0
TXN0000269,USR02144,MER0138,459.23,Card,Android,0,1,1,2048.3,0,0.1801,851,23,0,0,0
TXN0000270,USR02069,MER0165,7250.63,Card,Web,0,0,1,2622.16,0,0.108,273,17,0,0,0
TXN0000271,USR01032,MER0419,969.27,Card,Android,1,0,1,1508.15,0,0.3143,188,7,0,0,0
TXN0000272,USR00080,MER0124,1167.21,UPI,Android,1,0,1,1803.6,0,0.0087,1396,11,1,0,0
TXN0000273,USR00531,MER0137,985.34,Card,Android,1,1,3,1337.46,0,0.1762,775,16,0,0,0
TXN0000274,USR03355,MER0479,2893.23,Card,Android,1,0,2,2415.51,0,0.3019,1376,6,1,0,0
TXN0000275,USR01464,MER0327,592.85,Card,Android,0,1,2,1387.2,0,0.0986,727,19,0,0,0
TXN0000276,USR01689,MER0096,2177.3,Card,Web,0,0,3,2809.91,0,0.0406,542,23,0,0,0
TXN0000277,USR01635,MER0435,1001.7,Card,Android,0,3,1,721.44,0,0.4447,939,7,0,0,0
TXN0000278,USR02740,MER0092,1007.72,Card,iOS,0,0,2,905.12,0,0.1272,440,10,0,0,0
TXN0000279,USR00228,MER0082,7509.02,UPI,iOS,0,1,1,6000.96,0,0.1712,848,17,1,0,0
TXN0000280,USR00290,MER0223,5040.8,UPI,Android,0,2,7,1459.06,0,0.1816,1823,12,0,0,0
TXN0000281,USR00966,MER0346,8008.44,UPI,Android,0,0,2,5109.11,0,0.1485,1703,2,0,0,0
TXN0000282,USR01704,MER0095,10047.14,Wallet,Android,0,1,2,4936.56,0,0.0557,922,18,0,0,0
TXN0000283,USR02349,MER0377,3373.7,UPI,Web,1,0,1,1730.78,0,0.168,938,15,1,0,0
TXN0000284,USR01718,MER0079,3390.84,Card,iOS,0,2,1,2620.06,0,0.2449,277,8,0,0,1
TXN0000285,USR01545,MER0391,4564.82,Card,Android,0,0,1,2440.93,0,0.4554,858,17,0,0,0
TXN0000286,USR03283,MER0048,7319.22,UPI,Android,0,2,2,4109.66,1,0.2243,1244,17,1,0,0
TXN0000287,USR00564,MER0233,14918.28,UPI,iOS,0,1,1,2283.03,0,0.2101,1415,22,0,0,0
TXN0000288,USR02002,MER0321,3559.55,UPI,Android,0,0,1,1556.79,0,0.0707,815,7,0,0,0
TXN0000289,USR01898,MER0133,837.82,UPI,Android,0,0,1,938.89,0,0.3438,698,13,0,0,0
TXN0000290,USR01658,MER0307,1820.65,UPI,iOS,0,0,1,3689.92,0,0.5766,107,12,0,0,0
TXN0000291,USR02827,MER0345,693.31,Wallet,Web,0,1,1,879.62,1,0.0252,432,7,0,0,0
TXN0000292,USR00935,MER0326,2401.62,NetBanking,Web,0,0,2,3206.01,0,0.378,680,7,0,0,0
TXN0000293,USR03339,MER0199,4697.25,UPI,iOS,0,2,1,3416.96,0,0.1476,361,6,0,0,0
TXN0000294,USR01161,MER0387,1435.63,UPI,Web,0,2,2,2498.74,0,0.8413,91,7,0,0,0
TXN0000295,USR01908,MER0366,1639.24,Card,Android,0,0,2,730.42,0,0.2049,1602,12,0,0,0
TXN0000296,USR01823,MER0164,958.6,NetBanking,Android,0,1,2,2740.67,0,0.7897,329,8,1,0,0
TXN0000297,USR02975,MER0367,2195.46,NetBanking,Android,0,0,2,7476.83,0,0.2122,875,19,1,0,0
TXN0000298,USR01537,MER0460,959.28,NetBanking,iOS,0,1,1,1111.5,0,0.0513,339,7,1,0,0
TXN0000299,USR00996,MER0409,950.34,UPI,iOS,0,1,2,1832.54,0,0.2336,265,20,0,0,0
TXN0000300,USR00076,MER0367,357.44,NetBanking,Web,0,0,2,929.73,0,0.1703,178,17,0,0,0
TXN0000301,USR01273,MER0384,3540.98,UPI,Android,0,1,1,5889.04,0,0.1934,452,7,0,0,0
TXN0000302,USR02893,MER0403,2340.5,UPI,Android,0,1,1,4257.29,0,0.4839,1731,2,0,0,0
TXN0000303,USR00035,MER0145,1171.25,Card,Android,0,0,1,1222.35,0,0.1545,1040,11,1,0,0
TXN0000304,USR03137,MER0361,1555.87,Card,iOS,0,0,1,2556.84,0,0.1973,496,7,0,0,0
TXN0000305,USR01900,MER0100,1051.23,Wallet,iOS,1,0,2,1629.28,0,0.1512,720,17,1,0,0
TXN0000306,USR00491,MER0180,1137.42,Card,iOS,0,0,2,1199.93,0,0.3298,708,18,0,0,0
TXN0000307,USR01058,MER0468,2952.47,Wallet,Android,1,1,2,1495.39,0,0.3083,1472,14,1,0,0
TXN0000308,USR01940,MER0142,5466.31,UPI,Android,0,0,2,1993.05,0,0.4831,491,10,0,0,0
TXN0000309,USR01105,MER0422,949.01,UPI,Android,0,1,3,896.98,0,0.0107,676,10,0,0,0
TXN0000310,USR00381,MER0212,1486.43,Wallet,Android,0,0,2,1328.41,0,0.2025,314,19,1,0,0
TXN0000311,USR02331,MER0105,17406.41,Card,Android,1,1,3,2793.47,0,0.2207,827,6,1,0,0
TXN0000312,USR02353,MER0049,3616.44,UPI,Web,0,0,2,2688.52,0,0.9455,1142,8,0,0,0
TXN0000313,USR00417,MER0275,1657.95,UPI,iOS,0,0,1,1316.03,0,0.2501,1377,17,1,0,0
TXN0000314,USR00985,MER0226,6369.0,Wallet,iOS,0,0,2,2577.53,0,0.1671,1449,21,0,1,0
TXN0000315,USR00854,MER0256,634.8,NetBanking,Android,0,1,1,2599.76,0,0.1013,389,7,0,0,0
TXN0000316,USR02308,MER0022,8857.2,Wallet,Android,1,0,2,11023.94,0,0.2581,1086,17,0,0,0
TXN0000317,USR02557,MER0135,3762.84,Card,Android,0,0,3,3098.62,0,0.214,657,21,0,0,0
TXN0000318,USR02545,MER0002,2450.75,Wallet,Android,0,0,1,2625.62,0,0.3621,1102,12,1,0,0
TXN0000319,USR03286,MER0152,1391.79,UPI,Android,1,1,11,2877.13,0,0.1256,482,8,1,0,0
TXN0000320,USR02691,MER0466,789.36,Card,Android,0,0,3,2114.92,0,0.3276,1436,13,0,0,0
TXN0000321,USR01123,MER0077,5144.55,Card,Web,0,0,10,3026.44,1,0.4738,1750,18,0,0,1
TXN0000322,USR00378,MER0345,730.79,NetBanking,Web,0,2,2,1324.93,0,0.0566,186,14,0,0,0
TXN0000323,USR02152,MER0003,442.04,UPI,Web,0,0,1,1644.07,0,0.5643,497,10,0,0,0
TXN0000324,USR03207,MER0281,10667.78,NetBanking,Android,0,2,1,6052.64,0,0.3183,148,17,1,0,0
TXN0000325,USR03414,MER0461,5959.99,Card,Android,0,0,1,4502.36,0,0.1617,829,16,0,0,0
TXN0000326,USR00806,MER0171,1613.02,UPI,Android,0,0,1,1843.26,0,0.2,471,14,0,0,0
TXN0000327,USR00828,MER0099,634.35,Card,iOS,0,0,2,1288.3,0,0.3154,1297,8,0,0,0
TXN0000328,USR00131,MER0286,1194.28,UPI,Android,0,0,10,1362.37,0,0.2698,965,21,1,0,1
TXN0000329,USR00495,MER0140,5421.68,Card,Android,1,0,9,2375.44,0,0.6015,1151,14,0,0,1
TXN0000330,USR01942,MER0446,649.4,UPI,Android,0,0,1,2183.37,0,0.2664,317,20,0,0,0
TXN0000331,USR01914,MER0425,684.71,Wallet,Android,1,1,2,2219.56,0,0.2613,1083,21,1,0,0
TXN0000332,USR01299,MER0327,828.19,Card,Android,0,0,1,1368.18,0,0.0798,746,18,1,0,0
TXN0000333,USR01085,MER0320,2065.67,Wallet,Android,0,0,1,2213.64,0,0.3494,399,18,0,0,0
TXN0000334,USR02905,MER0302,2328.93,UPI,Android,0,0,1,3499.92,0,0.4303,973,17,1,1,0
TXN0000335,USR01611,MER0368,1676.74,Wallet,Web,0,0,1,1109.63,0,0.4041,655,15,0,0,0
TXN0000336,USR02829,MER0231,5240.18,Wallet,Android,0,0,2,2515.31,0,0.2536,1148,7,0,0,0
TXN0000337,USR03372,MER0485,4648.9,Card,Android,0,0,1,3998.49,1,0.2024,204,20,1,0,0
TXN0000338,USR01110,MER0173,9134.01,UPI,Web,0,0,2,6414.07,0,0.2847,546,18,0,0,0
TXN0000339,USR00710,MER0005,5542.84,NetBanking,Web,0,0,3,4790.31,0,0.1613,363,15,0,0,0
TXN0000340,USR03336,MER0350,1582.96,Wallet,Android,0,1,2,1652.77,0,0.1428,293,15,0,0,0
TXN0000341,USR02222,MER0332,1061.01,Wallet,iOS,0,1,3,2830.86,0,0.024,1700,13,0,0,0
TXN0000342,USR01019,MER0491,2500.8,UPI,Android,0,5,4,1368.5,0,0.0652,408,9,0,0,0
TXN0000343,USR02177,MER0198,2358.91,Wallet,iOS,0,0,1,965.22,0,0.1876,175,16,0,0,0
TXN0000344,USR01803,MER0213,4376.3,UPI,Web,0,0,1,5119.86,0,0.6568,764,15,0,0,0
TXN0000345,USR03170,MER0282,1343.67,Card,Android,0,1,1,1195.02,0,0.0766,769,10,0,0,1
TXN0000346,USR00896,MER0197,1311.26,Card,Android,0,4,1,3913.59,0,0.4055,429,18,0,0,0
TXN0000347,USR03470,MER0393,5346.53,UPI,iOS,0,2,2,5334.41,1,0.2663,158,23,1,0,1
TXN0000348,USR03277,MER0215,1463.5,UPI,iOS,0,0,3,2889.22,0,0.2421,999,9,1,0,0
TXN0000349,USR00633,MER0392,811.97,Card,Web,0,2,1,1843.26,0,0.3382,72,15,1,0,0
TXN0000350,USR00577,MER0213,437.19,UPI,Android,0,3,4,720.99,1,0.7219,391,23,1,0,1
TXN0000351,USR01867,MER0113,358.17,Card,Android,0,0,2,843.67,0,0.8714,633,5,1,0,0
TXN0000352,USR00158,MER0496,1190.96,UPI,iOS,0,0,2,808.94,0,0.1913,1827,21,0,0,0
TXN0000353,USR01046,MER0264,1321.89,UPI,Android,0,1,9,1568.35,0,0.2328,65,7,1,0,0
TXN0000354,USR01523,MER0354,1597.03,Card,Android,1,1,1,933.5,0,0.2125,899,13,0,0,0
TXN0000355,USR03393,MER0296,3433.48,NetBanking,Android,0,0,2,4967.38,0,0.387,127,22,1,1,0
TXN0000356,USR03474,MER0180,1577.73,Card,Android,0,2,1,2221.28,0,0.3556,320,18,0,0,0
TXN0000357,USR00531,MER0487,4901.84,UPI,Android,0,1,3,1337.46,0,0.2895,1188,11,1,0,0
TXN0000358,USR03121,MER0186,360.04,NetBanking,iOS,0,0,2,1217.83,0,0.289,162,12,0,0,0
TXN0000359,USR00319,MER0497,11859.33,NetBanking,Android,0,1,2,4944.56,0,0.0361,1157,18,0,0,0
TXN0000360,USR02621,MER0216,17771.04,Card,Android,0,1,1,5676.37,0,0.1246,506,14,0,0,0
TXN0000361,USR02960,MER0012,2713.02,Card,iOS,0,1,1,1643.25,0,0.3585,459,18,0,0,0
TXN0000362,USR03118,MER0019,1262.29,UPI,Android,1,0,1,1683.48,0,0.0579,718,8,0,0,0
TXN0000363,USR00782,MER0487,10488.06,Card,iOS,0,0,3,3946.65,0,0.3269,603,9,1,0,0
TXN0000364,USR03128,MER0264,1104.88,Wallet,Web,0,0,2,1464.34,0,0.1891,292,0,0,0,1
TXN0000365,USR00406,MER0194,1053.11,NetBanking,Android,0,0,2,1840.27,0,0.615,857,13,0,0,0
TXN0000366,USR01817,MER0406,3035.99,UPI,Web,0,0,4,4221.07,0,0.2942,839,20,0,0,0
TXN0000367,USR01644,MER0309,1541.69,UPI,Web,1,0,1,2443.47,0,0.235,283,16,0,0,0
TXN0000368,USR01106,MER0331,1264.05,Wallet,Android,1,2,1,2627.12,0,0.0695,273,2,0,0,0
TXN0000369,USR00078,MER0343,10671.55,Wallet,Web,0,1,3,5044.89,0,0.3233,1607,9,0,0,0
TXN0000370,USR02703,MER0100,1869.27,Card,Android,0,0,3,3429.56,0,0.2261,561,18,0,1,0
TXN0000371,USR01175,MER0045,11504.78,UPI,Web,0,2,1,2202.5,0,0.104,1761,6,0,0,0
TXN0000372,USR02316,MER0365,1052.64,Card,iOS,0,0,2,3129.33,0,0.0833,1832,7,0,0,0
TXN0000373,USR01436,MER0011,3610.07,Card,Web,0,2,1,3711.9,0,0.2143,1645,17,1,0,1
TXN0000374,USR01308,MER0360,480.16,UPI,Android,0,0,1,1160.25,0,0.4343,1683,6,0,0,0
TXN0000375,USR03103,MER0065,379.96,UPI,iOS,0,1,1,934.51,0,0.1691,1107,3,0,1,0
TXN0000376,USR00331,MER0132,2133.11,UPI,Android,1,0,2,2426.06,0,0.2608,789,10,0,0,0
TXN0000377,USR02579,MER0354,1523.84,Card,Web,0,1,1,748.42,0,0.2399,453,20,1,0,0
TXN0000378,USR02614,MER0312,2745.0,UPI,Android,1,0,3,2101.56,0,0.2308,361,9,1,0,0
TXN0000379,USR01330,MER0391,2808.22,Card,Android,0,0,2,2046.2,0,0.456,822,10,0,0,0
TXN0000380,USR00919,MER0306,1648.36,UPI,Web,0,1,2,1902.79,0,0.1726,134,20,0,0,0
TXN0000381,USR00019,MER0024,3333.4,UPI,Android,0,0,2,4462.25,0,0.2868,1237,10,0,0,0
TXN0000382,USR03279,MER0420,1677.18,NetBanking,iOS,0,1,4,997.5,0,0.1913,522,13,1,0,0
TXN0000383,USR03318,MER0108,2203.45,Card,Android,0,1,1,3474.71,0,0.9499,375,1,0,0,1
TXN0000384,USR00844,MER0069,7751.92,UPI,Android,0,0,3,4468.92,0,0.9503,477,10,0,0,0
TXN0000385,USR00112,MER0440,6934.17,Card,Web,0,0,1,2993.91,0,0.1445,439,11,0,0,0
TXN0000386,USR00430,MER0098,1282.19,UPI,Web,0,1,1,2470.38,0,0.7863,103,10,0,0,0
TXN0000387,USR00237,MER0269,482.58,Card,Android,0,0,3,836.44,0,0.3979,459,17,1,0,0
TXN0000388,USR02909,MER0243,5652.06,UPI,iOS,0,1,1,8801.49,0,0.1077,507,9,0,0,0
TXN0000389,USR03122,MER0385,727.49,NetBanking,Android,0,0,1,2199.13,0,0.2171,723,14,0,0,0
TXN0000390,USR00537,MER0023,1424.83,UPI,Web,0,0,2,2100.17,0,0.3339,1853,13,0,0,0
TXN0000391,USR02614,MER0054,5102.48,Wallet,iOS,0,0,2,2101.56,1,0.1009,681,10,0,0,0
TXN0000392,USR00628,MER0208,1092.88,Card,Android,1,0,2,2439.09,0,0.3361,610,0,1,0,0
TXN0000393,USR01286,MER0237,9660.97,UPI,Android,0,0,3,3911.62,0,0.0562,1105,8,0,1,1
TXN0000394,USR02098,MER0395,731.79,Wallet,Android,1,0,2,1051.08,0,0.3745,289,15,0,0,0
TXN0000395,USR02520,MER0303,10279.81,UPI,Web,0,1,2,2358.62,0,0.2597,385,13,0,0,0
TXN0000396,USR03061,MER0075,860.36,Card,Android,0,1,1,1477.72,0,0.0707,357,6,0,0,0
TXN0000397,USR00157,MER0490,5137.84,Wallet,Android,0,0,1,5991.25,0,0.2807,1075,19,1,0,0
TXN0000398,USR00688,MER0230,1070.76,UPI,Android,0,0,1,2167.78,0,0.1103,471,17,1,0,0
TXN0000399,USR00982,MER0483,2480.96,UPI,iOS,0,0,1,4279.3,0,0.1591,344,22,0,0,0
TXN0000400,USR01087,MER0495,2337.53,Wallet,iOS,0,0,1,937.63,0,0.1093,1491,7,0,0,0
TXN0000401,USR03494,MER0026,1963.2,UPI,Android,0,3,2,1466.54,0,0.2906,731,12,0,0,0
TXN0000402,USR02721,MER0253,1497.14,NetBanking,Android,0,1,1,750.37,1,0.5082,519,6,0,0,0
TXN0000403,USR01122,MER0212,377.98,UPI,Android,0,2,8,1024.61,0,0.1656,545,11,0,0,0
TXN0000404,USR03402,MER0250,3055.57,UPI,iOS,0,1,1,2004.69,0,0.154,301,11,0,0,0
TXN0000405,USR01748,MER0155,714.38,UPI,Web,0,1,2,1511.49,0,0.919,366,7,1,0,0
TXN0000406,USR01753,MER0280,599.87,Card,Web,0,5,2,1651.74,0,0.4096,560,8,1,0,0
TXN0000407,USR01518,MER0247,3009.06,NetBanking,Android,0,0,2,2663.7,0,0.155,639,12,0,0,0
TXN0000408,USR00504,MER0094,2681.85,UPI,Android,0,0,1,2391.59,0,0.0854,541,22,1,0,0
TXN0000409,USR03271,MER0145,2019.67,Card,Android,1,1,4,2043.21,0,0.1595,604,7,0,0,0
TXN0000410,USR00049,MER0074,5294.35,UPI,iOS,1,1,1,3320.11,0,0.225,1662,20,0,0,1
TXN0000411,USR00610,MER0422,4622.67,UPI,iOS,1,0,2,2590.9,1,0.0293,602,0,1,0,1
TXN0000412,USR00804,MER0339,2925.74,UPI,Android,0,1,3,1067.53,0,0.2637,900,15,1,0,0
TXN0000413,USR00978,MER0194,543.03,Card,Android,0,0,1,1345.09,0,0.5926,485,6,1,0,0
TXN0000414,USR00462,MER0198,1757.53,Card,Android,1,2,1,626.54,0,0.1536,817,21,0,0,0
TXN0000415,USR00063,MER0040,2783.39,UPI,Android,0,0,4,754.58,0,0.0664,1627,7,0,0,0
TXN0000416,USR02372,MER0145,4125.34,NetBanking,Web,0,0,3,5645.37,0,0.2063,609,14,0,0,0
TXN0000417,USR03393,MER0463,1421.31,UPI,Android,0,0,1,4967.38,0,0.4526,385,5,1,0,0
TXN0000418,USR00427,MER0016,1524.78,Wallet,iOS,0,0,1,4340.43,0,0.4469,677,21,1,0,0
TXN0000419,USR01038,MER0074,3749.94,UPI,Web,0,0,1,5497.39,0,0.2047,67,7,0,0,0
TXN0000420,USR01773,MER0424,8774.84,Card,Android,1,0,1,2163.45,0,0.5097,1046,12,0,1,0
TXN0000421,USR03247,MER0261,902.85,UPI,Android,0,0,2,937.54,0,0.1856,379,21,1,1,0
TXN0000422,USR02430,MER0017,213.08,Card,Android,0,1,1,349.34,0,0.211,1125,17,0,0,0
TXN0000423,USR02682,MER0245,3317.46,Wallet,iOS,0,0,12,5712.68,1,0.0134,1194,23,0,0,0
TXN0000424,USR02034,MER0375,1979.28,Card,Android,0,0,2,5392.96,0,0.4677,1487,12,1,0,0
TXN0000425,USR01460,MER0173,3208.46,UPI,Web,1,0,1,1796.96,0,0.2976,1185,12,1,0,0
TXN0000426,USR00700,MER0191,1909.95,Card,iOS,0,1,2,2145.48,0,0.1221,2063,8,0,0,0
TXN0000427,USR03026,MER0316,30533.96,UPI,iOS,0,1,2,7077.79,0,0.3085,1550,7,1,0,0
TXN0000428,USR02815,MER0300,14907.89,UPI,iOS,0,1,2,9969.99,0,0.1284,452,8,0,0,0
TXN0000429,USR00088,MER0452,4361.22,Card,Android,0,9,1,2522.37,0,0.0284,675,19,1,1,0
TXN0000430,USR02504,MER0124,343.43,NetBanking,iOS,1,0,3,429.8,0,0.0091,670,14,0,0,0
TXN0000431,USR00296,MER0139,455.67,UPI,iOS,0,0,9,1050.79,0,0.1916,806,8,0,0,0
TXN0000432,USR02587,MER0078,588.52,Card,Android,0,0,2,1160.49,0,0.4096,1135,20,0,0,0
TXN0000433,USR02891,MER0333,553.51,Wallet,Android,0,0,1,1559.53,0,0.4923,662,13,0,0,0
TXN0000434,USR00459,MER0267,1827.63,Card,Android,0,2,2,997.54,0,0.2695,567,20,0,0,0
TXN0000435,USR01519,MER0174,596.13,Card,Android,0,0,2,826.84,0,0.0773,420,12,1,0,0
TXN0000436,USR00434,MER0348,3825.03,UPI,Android,0,0,2,2025.4,0,0.2058,357,18,0,1,0
TXN0000437,USR01986,MER0189,1667.96,UPI,Android,0,0,2,1590.01,0,0.2295,784,21,0,0,0
TXN0000438,USR03247,MER0098,722.29,UPI,Web,0,2,2,937.54,0,0.7831,129,18,0,0,0
TXN0000439,USR00284,MER0270,402.46,Card,Android,1,1,2,982.13,0,0.3896,532,15,1,0,0
TXN0000440,USR01392,MER0219,1478.05,UPI,Android,0,1,3,1250.51,0,0.2599,705,16,1,1,0
TXN0000441,USR03406,MER0203,797.8,Card,Android,0,0,2,981.68,0,0.2114,380,16,0,0,0
TXN0000442,USR01054,MER0223,14817.09,Card,Android,0,0,1,8135.27,0,0.1744,284,20,0,0,0
TXN0000443,USR00463,MER0458,479.5,UPI,Web,0,0,1,843.73,1,0.578,314,4,1,0,0
TXN0000444,USR01711,MER0108,4920.1,Card,Android,0,0,1,3319.22,0,0.9361,371,11,1,0,0
TXN0000445,USR01780,MER0138,11308.26,Card,Android,0,0,4,3647.79,0,0.2414,357,22,1,0,0
TXN0000446,USR02321,MER0283,1620.02,Card,Android,0,0,2,1399.62,0,0.1501,527,10,1,0,0
TXN0000447,USR01099,MER0024,2408.4,Card,Android,0,0,1,1438.43,0,0.3451,734,8,0,0,0
TXN0000448,USR03345,MER0073,7245.46,UPI,iOS,0,0,2,5046.09,0,0.2008,758,10,0,0,0
TXN0000449,USR01824,MER0284,26121.12,Card,Android,0,0,2,759.63,0,0.2062,823,10,1,0,1
TXN0000450,USR01003,MER0255,1313.11,Wallet,iOS,0,0,3,1056.4,0,0.253,522,8,0,1,0
TXN0000451,USR03361,MER0327,2367.75,Card,Android,0,0,2,1503.76,0,0.0578,571,12,0,0,0
TXN0000452,USR03237,MER0057,1844.22,Card,iOS,0,0,2,1990.08,0,0.3591,1215,15,0,0,1
TXN0000453,USR01748,MER0427,823.28,UPI,Android,0,1,2,1511.49,0,0.184,1785,10,0,0,0
TXN0000454,USR00088,MER0243,1005.33,Wallet,Android,1,0,1,2522.37,0,0.0803,1731,19,1,1,0
TXN0000455,USR02090,MER0078,4574.66,UPI,Android,0,0,2,1931.6,0,0.3613,416,13,0,0,0
TXN0000456,USR01944,MER0156,3379.42,UPI,Android,0,0,2,7342.82,0,0.2374,1016,18,0,0,0
TXN0000457,USR00519,MER0114,3935.58,UPI,Android,0,0,1,2418.23,0,0.3625,250,17,0,0,0
TXN0000458,USR02219,MER0227,6962.54,Wallet,iOS,0,1,2,5424.97,0,0.1564,365,10,0,0,0
TXN0000459,USR02943,MER0235,35080.6,Card,Web,0,0,1,2020.41,0,0.0672,677,9,0,0,0
TXN0000460,USR00371,MER0217,509.37,Wallet,iOS,1,0,1,775.7,0,0.8074,186,14,0,0,0
TXN0000461,USR02532,MER0231,3801.51,Card,Android,0,0,2,7061.97,0,0.261,78,19,0,0,0
TXN0000462,USR00492,MER0454,838.69,Wallet,Android,0,0,1,671.43,0,0.3429,533,20,0,0,0
TXN0000463,USR02621,MER0480,4374.65,Card,Web,0,0,2,5676.37,0,0.2945,539,4,0,0,0
TXN0000464,USR01467,MER0245,613.64,Card,Android,0,0,1,1565.16,0,0.0528,1110,10,0,0,0
TXN0000465,USR00023,MER0482,14143.52,UPI,Android,0,0,2,3682.23,0,0.8114,875,9,1,0,0
TXN0000466,USR03382,MER0410,1697.35,Card,Web,0,0,5,3154.67,0,0.2039,956,6,1,0,0
TXN0000467,USR00581,MER0410,1299.28,Card,Android,1,0,1,2793.32,0,0.212,1143,10,1,0,0
TXN0000468,USR02087,MER0113,1474.71,UPI,iOS,1,0,1,1845.59,0,0.8728,296,7,0,0,0
TXN0000469,USR00636,MER0220,3818.73,UPI,Android,0,0,2,1628.83,0,0.3665,965,9,1,0,0
TXN0000470,USR03266,MER0177,354.99,UPI,iOS,0,0,1,1776.03,0,0.3693,725,17,1,0,0
TXN0000471,USR02585,MER0049,1515.08,UPI,Android,1,1,3,686.02,1,0.9767,706,9,0,0,1
TXN0000472,USR02816,MER0038,2395.2,Card,Web,0,0,2,4853.64,0,0.0647,802,8,0,0,0
TXN0000473,USR01513,MER0312,3252.64,Card,Android,0,0,1,2826.42,0,0.2594,266,15,0,0,0
TXN0000474,USR01636,MER0211,504.75,NetBanking,Android,0,0,1,863.33,0,0.4603,392,14,0,0,0
TXN0000475,USR02221,MER0413,8092.99,Card,iOS,0,1,2,2027.53,0,0.1506,80,7,0,0,0
TXN0000476,USR02747,MER0335,11351.51,Card,Android,0,0,1,2267.21,0,0.0698,288,18,0,0,0
TXN0000477,USR02965,MER0043,1715.58,Card,Android,0,0,1,3002.89,0,0.396,730,23,0,0,0
TXN0000478,USR00063,MER0420,577.88,Card,Android,1,0,9,754.58,0,0.2036,1245,13,0,0,0
TXN0000479,USR02323,MER0249,858.1,UPI,Android,0,1,1,845.72,0,0.1982,1122,8,0,0,0
TXN0000480,USR00383,MER0283,2320.28,UPI,Web,0,0,2,2146.33,0,0.121,2031,19,0,0,0
TXN0000481,USR01008,MER0483,10250.01,UPI,iOS,0,1,3,7856.72,0,0.1338,728,21,1,0,0
TXN0000482,USR02904,MER0321,1176.38,Card,Android,0,1,1,1237.95,0,0.0829,1269,7,0,0,0
TXN0000483,USR00877,MER0012,193.03,UPI,Android,0,1,1,546.97,0,0.312,865,15,0,0,0
TXN0000484,USR02789,MER0089,1274.21,Card,Android,0,0,2,1711.41,0,0.7724,1902,21,1,0,0
TXN0000485,USR01621,MER0214,2064.21,NetBanking,Web,0,1,3,1402.08,0,0.4332,721,13,1,0,0
